MOD,Ligand InChI,LogBIO,PubChem SID,apol,ASA,ASA+,ASA-,ASA_H,ASA_P,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,CASA+,CASA-,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,DASA,DCASA,dens,density,diameter,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,glob,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,npr1,npr2,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,pmi,pmi1,pmi2,pmi3,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rgyr,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,std_dim1,std_dim2,std_dim3,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vol,VSA,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,Weight,weinerPath,weinerPol,zagreb
3.000000,"InChI=1S/C28H26N4O3/c1-28-26(34-3)17(29-2)12-20(35-28)31-18-10-6-4-8-14(18)22-23-16(13-30-27(23)33)21-15-9-5-7-11-19(15)32(28)25(21)24(22)31/h4-11,17,20,26,29H,12-13H2,1-3H3,(H,30,33)/t17-,20-,26-,28+/m1/s1",9.443697,8032349.000000,73.422615,672.726930,235.582670,187.363110,528.762270,143.964660,0.000000,0.000000,3.000000,3.000000,4.000000,0.000000,20.000000,0.000000,61.000000,2.000000,6.000000,35.000000,25.000000,92.202721,1.511520,0.000000,0.000000,28.000000,0.000000,0.000000,26.000000,0.000000,4.000000,3.000000,0.000000,0.000000,1.353510,-2.764776,-0.534021,0.590162,2.791536,-2.850801,-0.468547,0.684908,2.790559,-2.533136,-0.398723,0.724715,3.016844,38.493382,2.000000,0.047619,24.000000,68.000000,1.000000,42.000000,4.000000,2.000000,0.047619,43.000000,0.000000,1241.991800,987.778380,23.637098,19.884239,16.765066,18.653971,17.079865,12.253121,8.196759,10.646413,4.000000,0.000000,48.219547,254.213460,1.062131,0.747050,10.000000,1.794900,202.272750,81.073029,8.699452,85.972610,0.177371,-40.791553,-0.606209,25.248877,0.008512,10.407079,77.273155,0.350191,0.278513,0.785998,0.214002,1.846205,1.468320,0.000000,-0.847399,-0.430775,0.062496,3.244504,-1.153739,-0.295226,0.138186,3.343513,-0.518465,-0.205135,0.159775,3.538559,0.087657,22.936508,8.007353,2.775510,17.183878,5.944646,2.046967,2.918631,7.000000,2.000000,1.000000,1.000000,6.359530,-6.530160,13.136335,1.000000,1.000000,0.467841,0.585632,36.000000,0.000000,8.000000,2.000000,3.000000,5.272000,-5.272000,2.704574,-2.704574,0.093652,0.138085,97.259888,92.987534,22.919882,8.619013,0.000000,12.949531,0.000000,68.704712,73.529427,0.000000,0.000000,0.000000,13.566921,5.281294,0.919666,0.406960,0.047618,0.080334,0.593040,0.032716,364.020450,161.082350,18.848215,31.797747,234.735860,12.949531,0.400000,0.666667,7451.122100,3395.167200,4249.983900,7257.093300,5.272000,-5.272000,0.103187,0.170713,0.676843,0.368589,0.047618,0.323157,0.631411,0.275538,267.906920,145.894200,18.848215,127.911270,249.924010,109.063060,6.000000,0.000000,3.996372,8.000000,0.103187,0.170713,1.000000,5.027400,36.021500,9.056969,32.450394,0.000000,30.233366,68.281059,0.000000,160.013890,24.908228,51.765594,13.608090,45.861992,3.798186,36.021500,22.861589,18.868406,178.453460,5.258784,101.607070,3.239691,2.960655,0.959172,69.449997,0.360570,6.392317,3.061644,10.055559,395.818210,624.510680,439.250000,453.747770,18.574432,0.000000,0.000000,5.682576,316.749820,25.899061,29.939585,2.193318,0.197830,2.547411,1.889805,1.019519,0.404625,0.219432,0.119655,0.045162,0.017910,1052.750000,637.750000,488.250000,422.000000,370.250000,293.500000,188.250000,112.375000,2.179450,0.500000,1.870829,0.500000,0.500000,0.707107,-2.835167,-2.781214,-2.772337,-8.458070,-8.219919,-7.938406,1.306691,218.375000,193.000000,187.750000,87.375000,39.375000,21.250000,8.500000,3.000000,0.102919,0.056576,0.254607,0.315205,0.257438,0.303067,0.323564,0.629136,1.047657,1.317800,0.504621,0.920501,1.446575,1.871824,1.950613,2.164241,3.116058,5.151459,1.556216,611.097600,951.000000,1369.250000,720.000000,331.750000,114.750000,50.250000,23.875000,8.625000,3.000000,1150.875000,527.000000,144.000000,27.375000,10.875000,2.625000,0.125000,0.000000,466.540990,2737.000000,85.000000,220.000000
4.000000,"InChI=1S/C22H26FN7O/c1-13(2)30-14(3)24-10-20(30)21-19(23)9-25-22(28-21)27-16-5-7-18(8-6-16)29-11-17(12-29)26-15(4)31/h5-10,13,17H,11-12H2,1-4H3,(H,26,31)(H,25,27,28)",9.301030,104111604.000000,65.115616,732.825200,273.187870,148.150280,615.036250,117.788970,0.000000,0.000000,3.000000,4.000000,4.000000,0.000000,17.000000,0.000000,57.000000,2.000000,6.000000,31.000000,20.000000,92.504318,1.622883,0.000000,0.000000,22.000000,0.000000,1.000000,26.000000,0.000000,7.000000,1.000000,0.000000,0.000000,1.226951,-2.762588,-0.550789,0.569911,2.703972,-2.948131,-0.512631,0.676259,2.642178,-2.472177,-0.362896,0.769472,2.986567,39.824383,6.000000,0.176471,17.000000,60.000000,1.000000,34.000000,4.000000,7.000000,0.205882,42.000000,0.000000,1424.947900,772.603700,22.120592,18.055296,14.033015,15.430357,14.812571,10.273996,5.869915,7.242054,0.000000,0.000000,125.037570,652.344180,1.033232,0.746509,17.000000,1.521691,49.765697,23.622925,-34.964329,9.974217,0.053645,-24.949665,-0.045584,3.476201,0.025672,12.684295,44.938545,0.372787,0.202163,0.839267,0.160733,1.944458,1.054281,0.000000,-0.875737,-0.398690,0.062584,2.632866,-1.164432,-0.324457,0.120835,2.717750,-0.553796,-0.212240,0.178501,2.913421,0.035008,24.134949,10.508121,5.742188,17.198494,7.396810,4.005786,4.103677,8.000000,2.000000,1.000000,0.000000,1.703530,-4.569880,11.642937,0.000000,1.000000,0.082383,0.955834,21.000000,1.000000,4.000000,6.000000,0.000000,5.216000,-5.215000,2.585922,-2.585922,0.084358,0.135731,129.923570,77.460434,26.509127,17.639858,28.631105,0.000000,0.000000,105.262650,0.000000,0.000000,0.000000,29.093254,13.566921,0.136891,0.833199,0.345753,0.099941,0.166801,0.654247,0.066860,356.795620,148.059710,42.797066,71.428169,280.164090,28.631105,0.470588,0.888889,14120.147000,1141.450700,13243.451000,13855.394000,5.216000,-5.215000,0.138037,0.125599,0.713156,0.230058,0.087776,0.286844,0.769942,0.199067,305.390560,98.516235,37.587982,122.833240,329.707580,85.245255,9.000000,0.000000,5.774242,4.000000,0.138037,0.125599,1.000000,3.532320,21.135065,75.525215,36.965202,36.879158,2.327920,0.000000,0.000000,110.514950,3.981969,155.676760,11.798640,23.862217,67.215797,30.256083,10.291858,30.936834,105.001450,42.137939,133.304060,5.801641,1.662211,1.085509,87.970001,0.368752,6.087463,3.905286,9.573208,428.223820,567.301940,409.875000,459.620000,30.614649,0.000000,0.000000,11.365152,323.192600,39.821667,41.979801,2.235567,0.138946,2.618234,2.095512,1.300683,0.505967,0.200216,0.072785,0.019767,0.008913,1031.875000,620.625000,472.750000,393.750000,326.125000,245.375000,153.125000,93.250000,1.118034,0.500000,1.224745,0.866025,0.707107,0.500000,-2.705224,-2.688908,-2.684279,-7.475699,-7.147669,-6.810051,1.416541,357.125000,411.000000,312.500000,100.250000,32.250000,10.875000,4.000000,1.750000,0.095452,0.038413,0.555349,0.722608,0.814470,0.869874,0.994850,0.796424,0.877043,0.939838,0.473205,0.739017,0.798921,0.957181,1.830161,3.334744,4.174274,3.900010,1.433645,660.728330,947.250000,1537.875000,900.750000,425.750000,129.875000,45.125000,15.125000,4.125000,1.750000,1180.750000,489.750000,113.250000,29.625000,12.875000,4.250000,0.125000,0.000000,423.496000,3136.000000,47.000000,166.000000
0.000000,"InChI=1S/C19H26N6O/c1-4-15(11-26)22-19-23-17(20-10-14-8-6-5-7-9-14)16-18(24-19)25(12-21-16)13(2)3/h5-9,12-13,15,26H,4,10-11H2,1-3H3,(H2,20,22,23,24)/t15-/m1/s1",9.221849,11108321.000000,58.178619,656.263730,238.028690,131.136320,524.826780,131.436940,0.000000,0.000000,3.000000,4.000000,4.000000,0.000000,15.000000,0.000000,52.000000,3.000000,7.000000,26.000000,15.000000,77.991035,1.499828,0.000000,0.000000,19.000000,0.000000,0.000000,26.000000,0.000000,6.000000,1.000000,0.000000,0.000000,1.629122,-2.613209,-0.609511,0.622956,2.581499,-2.689974,-0.538080,0.659918,2.632422,-2.361283,-0.392906,0.825788,2.832188,35.683380,8.000000,0.285714,16.000000,54.000000,0.000000,28.000000,6.000000,8.000000,0.285714,38.000000,0.000000,1205.615400,664.074340,18.518297,15.476191,12.240123,13.405413,12.617723,9.017235,5.442541,6.569716,1.000000,0.000000,106.892360,541.540950,0.979504,0.708759,12.000000,0.933279,32.696980,17.770840,-25.858952,15.582058,0.009973,-23.491571,-0.893041,4.148940,0.027541,-3.921789,41.441010,0.362703,0.199823,0.799719,0.200281,1.837090,1.011902,0.000000,-0.833733,-0.389725,0.079372,2.660910,-0.991709,-0.304803,0.138264,2.740349,-0.522584,-0.211536,0.193051,2.936416,0.079370,20.727041,9.972300,5.299200,15.274533,7.252269,3.817388,4.260578,7.000000,3.000000,1.000000,0.000000,2.942060,-4.620630,10.235698,0.000000,1.000000,0.268689,0.811121,16.000000,1.000000,3.000000,8.000000,0.000000,5.065000,-5.064000,2.378555,-2.378555,0.088063,0.165421,79.199654,70.311310,39.393524,11.190562,26.005747,0.000000,0.000000,48.405209,80.022194,0.000000,5.682576,11.365152,0.273782,7.767541,0.880374,0.404398,0.051121,0.119626,0.595602,0.068505,334.205020,153.516450,19.406475,45.412220,226.100800,26.005747,0.500000,1.000000,6815.079100,1760.868200,5315.731000,6553.559100,5.065000,-5.064000,0.142152,0.171603,0.682158,0.233320,0.066090,0.317842,0.766680,0.251752,258.958770,88.572113,25.089050,120.658480,291.045140,95.569427,6.000000,0.000000,4.384833,3.000000,0.142152,0.171603,1.000000,3.564000,25.385227,88.277184,3.981969,20.926258,3.185575,0.000000,0.000000,108.860900,22.850374,122.644640,10.458020,0.000000,77.640907,0.000000,11.149512,44.107960,142.309430,20.926258,99.978043,4.123136,2.304742,1.161598,87.889999,0.412109,5.807355,3.393199,9.128426,379.617250,500.110470,361.875000,412.846130,17.047728,0.000000,0.000000,11.365152,247.741490,62.853218,41.979801,1.401506,0.135593,2.548165,1.797534,0.978389,0.453475,0.256407,0.137803,0.071867,0.037645,928.625000,544.000000,427.250000,385.875000,338.375000,266.500000,135.125000,69.250000,0.500000,0.500000,0.707107,0.500000,1.000000,0.500000,-2.921198,-2.908459,-2.895583,-8.455144,-8.406322,-8.168786,1.375325,261.125000,213.000000,197.000000,94.250000,49.500000,27.000000,15.000000,6.875000,0.146577,0.080337,0.911483,0.761756,0.648925,0.764142,0.959882,1.378113,1.286281,0.947590,0.408988,1.024486,1.411575,1.423735,0.984060,1.216723,1.977212,2.400559,1.425287,597.686580,851.875000,1292.125000,669.750000,338.000000,129.625000,62.625000,31.000000,15.000000,6.875000,1031.000000,456.750000,141.000000,35.375000,13.125000,4.000000,0.000000,0.000000,354.458010,1705.000000,39.000000,132.000000
1.000000,"InChI=1S/C21H28N6O2/c1-2-17-14-23-27-19(22-13-16-6-5-9-25(29)15-16)12-20(24-21(17)27)26-10-4-3-7-18(26)8-11-28/h5-6,9,12,14-15,18,22,28H,2-4,7-8,10-11,13H2,1H3/t18-/m0/s1",9.000000,336952252.000000,63.834206,692.244750,217.563950,166.516170,552.711300,139.533420,0.000000,0.000000,2.000000,3.000000,4.000000,0.000000,11.000000,0.000000,57.000000,2.000000,6.000000,29.000000,18.000000,88.120354,1.545971,0.000000,0.000000,21.000000,0.000000,0.000000,28.000000,0.000000,6.000000,2.000000,0.000000,0.000000,1.431373,-2.794739,-0.689652,0.677334,2.728765,-2.801867,-0.631814,0.612013,2.769344,-2.526638,-0.479094,0.849003,2.992461,38.167797,7.000000,0.218750,11.000000,60.000000,2.000000,32.000000,5.000000,7.000000,0.218750,47.000000,0.000000,1148.302500,878.705870,20.216969,16.789837,13.198306,14.363597,14.190203,10.360166,6.590753,7.714675,1.000000,0.000000,51.047775,269.596680,1.008572,0.728347,13.000000,1.051801,64.221085,17.037247,-2.673293,45.472507,0.064853,-26.707829,-1.327541,7.567429,0.012779,-4.593414,48.145802,0.314288,0.240545,0.798433,0.201567,1.658810,1.269357,0.000000,-0.900901,-0.436958,0.093638,2.849217,-1.438269,-0.331969,0.071566,2.887724,-0.528373,-0.222143,0.226081,3.111050,0.063581,22.203125,10.543388,5.257778,16.925690,7.954054,3.936137,4.642340,8.000000,2.000000,1.000000,0.000000,2.707000,-3.032290,11.093796,0.000000,1.000000,0.241053,0.823189,22.000000,1.000000,4.000000,9.000000,0.000000,5.278000,-5.277000,2.635927,-2.635927,0.079439,0.208728,145.920350,46.603619,39.530910,44.682392,10.324173,0.000000,0.000000,55.761471,18.747677,0.000000,9.421040,5.682576,0.136891,24.733065,0.898201,0.285106,0.076088,0.101799,0.714894,0.025711,360.667450,114.482720,30.552532,40.876705,287.061430,10.324173,0.461538,0.857143,8629.808600,2015.499400,6882.877900,8361.240200,5.278000,-5.277000,0.113869,0.164677,0.714629,0.313385,0.099550,0.285371,0.686615,0.185822,286.954960,125.837750,39.973572,114.589230,275.706420,74.615654,7.000000,0.000000,4.665323,4.000000,0.113869,0.164677,1.000000,2.213970,47.442562,23.891811,3.981969,66.201973,6.371150,35.653934,0.000000,106.900540,75.473625,54.093513,11.146750,4.046587,63.734650,44.846889,10.353119,4.655840,217.354230,41.693756,33.326015,4.125027,2.480200,1.040133,91.139999,0.388286,6.000000,3.479867,9.448692,401.544160,544.376160,393.125000,439.395140,32.069141,0.000000,0.000000,5.682576,290.549040,33.571690,51.318638,1.434087,0.157421,2.586308,2.031219,1.223915,0.490742,0.210573,0.062743,0.000106,0.000000,999.375000,593.000000,457.625000,397.375000,346.125000,276.000000,150.000000,79.125000,0.500000,6.782330,6.576473,10.173495,10.012492,0.500000,-2.746173,-2.737838,-2.716985,-5.142507,-5.033181,-4.955355,1.387687,331.750000,358.375000,287.125000,95.875000,30.000000,5.375000,-0.375000,0.000000,0.089866,0.025794,0.361063,0.296405,0.165395,0.114769,0.123847,0.166647,0.614945,1.031535,0.462654,0.778678,0.977411,1.116477,1.465091,1.508566,3.435390,0.000000,1.446391,632.263430,914.500000,1449.375000,820.000000,407.000000,122.500000,41.125000,10.250000,0.250000,0.000000,1117.625000,461.625000,119.875000,26.625000,11.125000,4.875000,0.625000,0.000000,396.495000,2242.000000,46.000000,152.000000
3.000000,"InChI=1S/C20H26N6O3S/c1-14(2)26-15(3)22-13-19(26)18-9-10-21-20(25-18)24-16-5-7-17(8-6-16)30(27,28)23-11-12-29-4/h5-10,13-14,23H,11-12H2,1-4H3,(H,21,24,25)",9.000000,104111525.000000,64.442619,722.114750,289.645750,164.696240,532.396730,189.718000,0.000000,0.000000,2.000000,4.000000,6.000000,0.000000,17.000000,0.000000,56.000000,2.000000,8.000000,30.000000,18.000000,96.297218,1.719593,0.000000,0.000000,20.000000,0.000000,0.000000,26.000000,0.000000,6.000000,3.000000,0.000000,1.000000,1.452066,-2.541181,-0.534426,0.607270,2.500186,-2.714462,-0.470020,0.656772,2.642388,-2.283401,-0.387064,0.781508,2.821068,44.075382,9.000000,0.281250,17.000000,58.000000,0.000000,32.000000,7.000000,9.000000,0.281250,41.000000,0.000000,1779.583500,1011.729000,21.725405,18.271360,13.033015,14.405413,14.313699,11.028211,5.136751,6.514874,0.000000,0.000000,124.949520,767.854550,1.064359,0.769594,17.000000,0.686984,14.729316,18.835543,-51.856133,-8.403405,0.034528,-27.402840,0.494770,3.559419,0.031326,0.208460,43.452728,0.401108,0.228075,0.737274,0.262726,2.464405,1.401064,0.000000,-0.844718,-0.383102,0.048300,2.605465,-1.134313,-0.309166,0.119995,2.690213,-0.519756,-0.177817,0.185629,2.885768,0.050389,24.638672,11.227654,6.515235,19.846182,8.972309,5.177311,5.935536,9.000000,2.000000,1.000000,0.000000,1.629530,-3.999340,11.674451,0.000000,1.000000,0.110767,0.952987,17.000000,1.000000,3.000000,8.000000,1.000000,6.144000,-6.143000,2.446329,-2.446329,0.115333,0.156787,169.886380,85.595039,19.809576,0.000000,15.681574,4.184601,0.000000,93.007744,0.000000,0.000000,2.529522,49.201141,0.000000,2.503756,0.838221,0.332826,0.116874,0.161779,0.667174,0.044906,370.828250,147.242160,51.704899,71.571075,295.157170,19.866175,0.470588,0.888889,12911.334000,1385.966400,11924.229000,12512.472000,6.144000,-6.143000,0.235514,0.148787,0.622635,0.285699,0.137735,0.377365,0.714301,0.239630,275.453370,126.393090,60.933971,166.945970,316.006230,106.011990,9.000000,0.000000,5.476238,3.000000,0.235514,0.148787,1.000000,2.993220,16.404997,118.438120,17.640631,39.365837,2.327920,36.934601,0.000000,128.158130,3.981969,104.633890,11.527520,59.171577,52.255680,17.955732,6.309889,28.180086,122.644640,39.365837,142.002660,5.543284,1.673559,1.244333,111.030000,0.370056,6.000000,3.857913,9.484384,442.399320,559.428890,404.500000,460.361690,51.568008,0.000000,0.000000,13.757783,316.866060,36.977745,65.325790,1.921961,0.100967,2.612100,2.051923,1.373690,0.632436,0.275388,0.068966,0.019410,0.008617,996.250000,590.000000,447.625000,377.750000,313.625000,225.000000,137.500000,76.750000,7.176350,7.399324,1.500000,0.707107,0.866025,0.500000,-2.732744,-2.718817,-2.677250,-7.481661,-7.268272,-7.243162,1.413096,333.625000,432.375000,359.375000,133.625000,43.875000,10.500000,4.000000,1.500000,0.128176,0.039047,0.936789,1.070593,1.107393,1.336319,1.626081,2.821648,2.405458,2.534123,0.334133,1.013910,1.731464,1.979113,1.181037,3.965734,4.256383,4.126712,1.438529,660.396730,950.000000,1549.000000,939.375000,498.000000,166.875000,57.375000,14.750000,4.125000,1.500000,1215.375000,507.000000,138.625000,33.250000,13.500000,4.250000,0.125000,0.000000,430.532990,2848.000000,46.000000,154.000000
4.000000,"InChI=1S/C24H29F2N7O/c1-14(2)33-15(3)27-13-21(33)22-20(26)12-28-24(31-22)30-17-5-6-18(19(25)11-17)23(34)29-16-7-9-32(4)10-8-16/h5-6,11-14,16H,7-10H2,1-4H3,(H,29,34)(H,28,30,31)",9.000000,104101844.000000,71.193001,763.120540,260.747500,154.257630,605.464970,157.655580,0.000000,0.000000,3.000000,4.000000,5.000000,0.000000,17.000000,0.000000,63.000000,2.000000,7.000000,34.000000,23.000000,103.996600,1.650740,0.000000,0.000000,24.000000,0.000000,2.000000,29.000000,0.000000,7.000000,1.000000,0.000000,0.000000,1.260607,-2.783341,-0.526192,0.570473,2.710671,-2.858789,-0.447440,0.675340,2.675110,-2.512747,-0.383363,0.766429,2.973621,44.307003,6.000000,0.162162,17.000000,66.000000,1.000000,37.000000,4.000000,7.000000,0.189189,48.000000,0.000000,1447.409300,856.129820,24.405048,19.770124,15.369879,16.714813,16.223255,11.353251,6.536581,7.831370,0.000000,0.000000,106.489860,591.279480,1.062909,0.758175,18.000000,2.351193,40.628201,22.888601,-44.342602,6.679706,0.192032,-21.185711,0.853455,4.365014,0.023203,5.649393,51.022308,0.341686,0.202141,0.793407,0.206593,1.896698,1.121880,0.000000,-0.861448,-0.384353,0.053494,2.706865,-1.161496,-0.296818,0.145770,2.755171,-0.519787,-0.209108,0.178424,2.966903,0.105072,27.046019,12.029903,6.667507,20.123575,8.865068,4.880225,5.246966,8.000000,2.000000,1.000000,0.000000,2.783530,-5.205080,12.643729,0.000000,1.000000,0.289407,0.849172,23.000000,1.000000,4.000000,8.000000,1.000000,5.551000,-5.550000,2.796628,-2.796628,0.091191,0.124836,124.683850,72.257622,35.529972,17.639858,15.681574,12.949531,0.000000,133.649060,0.000000,0.000000,0.000000,41.001892,13.566921,0.136891,0.821586,0.403245,0.117118,0.178414,0.596755,0.061296,383.760350,188.354770,54.705704,83.336807,278.742400,28.631105,0.500000,1.000000,11161.358000,3020.863000,8863.747100,10438.106000,5.551000,-5.550000,0.129706,0.145946,0.687277,0.210170,0.080471,0.312723,0.789830,0.232251,321.025240,98.169968,37.587982,146.071930,368.927190,108.483940,9.000000,0.000000,4.875534,4.000000,0.129706,0.145946,1.000000,4.170720,18.010750,78.649529,22.224005,36.879158,29.375711,32.897186,0.000000,92.871765,41.718781,134.554110,12.611190,23.862217,85.300224,36.252789,13.477432,28.180086,125.095080,42.137939,132.875230,4.420438,2.477876,1.432875,87.970001,0.343176,6.209454,3.956754,9.851560,467.097170,619.302550,441.750000,492.987790,30.614649,0.000000,0.000000,11.365152,359.930570,39.821667,41.979801,3.543497,0.094688,2.551843,2.007156,1.313582,0.684647,0.339882,0.176674,0.061668,0.021965,967.875000,578.000000,447.250000,387.125000,327.875000,242.000000,134.375000,65.375000,1.224745,7.176350,6.964194,0.707107,0.500000,0.866025,-2.701630,-2.681068,-2.671229,-7.921285,-7.364921,-7.190913,1.426389,401.375000,482.750000,390.500000,174.750000,76.625000,34.000000,13.000000,4.000000,0.197596,0.097514,1.007532,1.027455,1.320592,1.622193,1.873206,1.608169,0.987906,1.442790,0.489220,1.303645,1.775059,2.207678,2.502215,2.733554,3.550400,4.614675,1.456374,696.164060,1013.875000,1607.750000,973.625000,528.875000,205.625000,88.375000,37.750000,13.000000,4.000000,1206.375000,490.875000,138.375000,30.875000,11.750000,3.750000,0.000000,0.000000,469.539980,3939.000000,55.000000,180.000000
